threshold,sensitivity,specificity,precision,recall,f1,f2,youden
0.177,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.178,0.9761904761904762,0.9305555555555556,0.8913043478260869,0.9761904761904762,0.9318181818181818,0.9579439252336448,0.9067460317460316
0.179,0.9761904761904762,0.9305555555555556,0.8913043478260869,0.9761904761904762,0.9318181818181818,0.9579439252336448,0.9067460317460316
0.18,0.9761904761904762,0.9305555555555556,0.8913043478260869,0.9761904761904762,0.9318181818181818,0.9579439252336448,0.9067460317460316
0.181,0.9761904761904762,0.9305555555555556,0.8913043478260869,0.9761904761904762,0.9318181818181818,0.9579439252336448,0.9067460317460316
0.182,0.9761904761904762,0.9305555555555556,0.8913043478260869,0.9761904761904762,0.9318181818181818,0.9579439252336448,0.9067460317460316
0.183,0.9761904761904762,0.9305555555555556,0.8913043478260869,0.9761904761904762,0.9318181818181818,0.9579439252336448,0.9067460317460316
0.184,0.9761904761904762,0.9305555555555556,0.8913043478260869,0.9761904761904762,0.9318181818181818,0.9579439252336448,0.9067460317460316
0.185,0.9761904761904762,0.9305555555555556,0.8913043478260869,0.9761904761904762,0.9318181818181818,0.9579439252336448,0.9067460317460316
0.186,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.187,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.188,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.189,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.19,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.191,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.192,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.193,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.194,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.195,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.196,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.197,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.198,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.199,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.2,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.201,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.202,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.203,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.204,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.205,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.206,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.207,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.208,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.209,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.21,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.211,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.212,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.213,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.214,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.215,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.216,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.217,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.218,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.219,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.22,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.221,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.222,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.223,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.224,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.225,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.226,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.227,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.228,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.229,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.23,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.231,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.232,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
0.233,0.9523809523809523,0.9305555555555556,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9389671361502347,0.8829365079365079
