precision,recall,thresholds
0.5264483627204031,0.9858490566037735,0.01466399896889925
0.5277777777777778,0.9858490566037735,0.01470496691763401
0.529113924050633,0.9858490566037735,0.016049180179834366
0.5304568527918782,0.9858490566037735,0.016172928735613823
0.5318066157760815,0.9858490566037735,0.016204429790377617
0.5345268542199488,0.9858490566037735,0.01624840311706066
0.5358974358974359,0.9858490566037735,0.016584200784564018
0.5372750642673522,0.9858490566037735,0.016635708510875702
0.5414507772020726,0.9858490566037735,0.016663070768117905
0.5428571428571428,0.9858490566037735,0.016876468434929848
0.5543766578249337,0.9858490566037735,0.0172117929905653
0.5531914893617021,0.9811320754716981,0.017702046781778336
0.5546666666666666,0.9811320754716981,0.01775689609348774
0.5561497326203209,0.9811320754716981,0.018298283219337463
0.5576407506702413,0.9811320754716981,0.019093435257673264
0.5591397849462365,0.9811320754716981,0.019278807565569878
0.5621621621621622,0.9811320754716981,0.019305147230625153
0.5636856368563685,0.9811320754716981,0.0193643681704998
0.5652173913043478,0.9811320754716981,0.019487392157316208
0.5667574931880109,0.9811320754716981,0.01966279186308384
0.5683060109289617,0.9811320754716981,0.019667169079184532
0.574585635359116,0.9811320754716981,0.020111601799726486
0.5761772853185596,0.9811320754716981,0.020227333530783653
0.5777777777777777,0.9811320754716981,0.020807519555091858
0.5793871866295265,0.9811320754716981,0.020926019176840782
0.5810055865921788,0.9811320754716981,0.021010180935263634
0.5826330532212886,0.9811320754716981,0.021079644560813904
0.5842696629213483,0.9811320754716981,0.021252306178212166
0.5859154929577465,0.9811320754716981,0.021491754800081253
0.5875706214689266,0.9811320754716981,0.021532023325562477
0.5892351274787535,0.9811320754716981,0.021928446367383003
0.5909090909090909,0.9811320754716981,0.022120198234915733
0.5925925925925926,0.9811320754716981,0.0222144927829504
0.5942857142857143,0.9811320754716981,0.023267513141036034
0.5959885386819485,0.9811320754716981,0.023731527850031853
0.5977011494252874,0.9811320754716981,0.024110868573188782
0.5994236311239193,0.9811320754716981,0.024183837696909904
0.6011560693641619,0.9811320754716981,0.024247171357274055
0.6028985507246377,0.9811320754716981,0.024268196895718575
0.6046511627906976,0.9811320754716981,0.024527428671717644
0.6064139941690962,0.9811320754716981,0.02464812435209751
0.6081871345029239,0.9811320754716981,0.02496860921382904
0.6099706744868035,0.9811320754716981,0.025182347744703293
0.611764705882353,0.9811320754716981,0.025199566036462784
0.6135693215339233,0.9811320754716981,0.025926079601049423
0.6153846153846154,0.9811320754716981,0.02595566399395466
0.6190476190476191,0.9811320754716981,0.02647913247346878
0.6208955223880597,0.9811320754716981,0.026894764974713326
0.6227544910179641,0.9811320754716981,0.027119500562548637
0.6246246246246246,0.9811320754716981,0.027133964002132416
0.6265060240963856,0.9811320754716981,0.027587341144680977
0.6283987915407855,0.9811320754716981,0.028156766667962074
0.6303030303030303,0.9811320754716981,0.02841748297214508
0.6322188449848024,0.9811320754716981,0.028562303632497787
0.6341463414634146,0.9811320754716981,0.028711285442113876
0.636085626911315,0.9811320754716981,0.029020853340625763
0.6380368098159509,0.9811320754716981,0.029099559411406517
0.64,0.9811320754716981,0.029290761798620224
0.6439628482972136,0.9811320754716981,0.029601875692605972
0.6459627329192547,0.9811320754716981,0.02978694811463356
0.6479750778816199,0.9811320754716981,0.031365931034088135
0.65,0.9811320754716981,0.03139500692486763
0.6520376175548589,0.9811320754716981,0.031675152480602264
0.6561514195583596,0.9811320754716981,0.0325557179749012
0.6582278481012658,0.9811320754716981,0.03436443209648132
0.6603174603174603,0.9811320754716981,0.03590817749500275
0.6624203821656051,0.9811320754716981,0.036422550678253174
0.6645367412140575,0.9811320754716981,0.03769814595580101
0.6666666666666666,0.9811320754716981,0.03799818456172943
0.6688102893890675,0.9811320754716981,0.03805011883378029
0.6709677419354839,0.9811320754716981,0.039039839059114456
0.6731391585760518,0.9811320754716981,0.039204929023981094
0.6753246753246753,0.9811320754716981,0.04075163975358009
0.6775244299674267,0.9811320754716981,0.0407821349799633
0.6797385620915033,0.9811320754716981,0.04086799919605255
0.6819672131147541,0.9811320754716981,0.04166416451334953
0.6842105263157895,0.9811320754716981,0.04194043576717377
0.6864686468646864,0.9811320754716981,0.04257385432720184
0.6910299003322259,0.9811320754716981,0.04305456951260567
0.6933333333333334,0.9811320754716981,0.04481089487671852
0.6956521739130435,0.9811320754716981,0.046049002557992935
0.697986577181208,0.9811320754716981,0.046373870223760605
0.7003367003367004,0.9811320754716981,0.04673986881971359
0.7027027027027027,0.9811320754716981,0.04692777618765831
0.7050847457627119,0.9811320754716981,0.047631386667490005
0.7074829931972789,0.9811320754716981,0.05096867308020592
0.7098976109215017,0.9811320754716981,0.05280313268303871
0.7123287671232876,0.9811320754716981,0.05460672453045845
0.7147766323024055,0.9811320754716981,0.055547963827848434
0.7172413793103448,0.9811320754716981,0.056716229766607285
0.7197231833910035,0.9811320754716981,0.05694173276424408
0.7222222222222222,0.9811320754716981,0.05757167190313339
0.7247386759581882,0.9811320754716981,0.057678911834955215
0.7272727272727273,0.9811320754716981,0.05815056711435318
0.7263157894736842,0.9764150943396226,0.05815672501921654
0.7288732394366197,0.9764150943396226,0.05821770802140236
0.7314487632508834,0.9764150943396226,0.05916016176342964
0.7340425531914894,0.9764150943396226,0.05945910885930061
0.7366548042704626,0.9764150943396226,0.05968998000025749
0.7392857142857143,0.9764150943396226,0.06002597510814667
0.7419354838709677,0.9764150943396226,0.06106991320848465
0.7446043165467626,0.9764150943396226,0.0610884353518486
0.7472924187725631,0.9764150943396226,0.061648882925510406
0.75,0.9764150943396226,0.06167406961321831
0.7527272727272727,0.9764150943396226,0.06401847302913666
0.7554744525547445,0.9764150943396226,0.06534376740455627
0.7582417582417582,0.9764150943396226,0.07100829482078552
0.7610294117647058,0.9764150943396226,0.07298364490270615
0.7638376383763837,0.9764150943396226,0.07466617971658707
0.7666666666666667,0.9764150943396226,0.07526902109384537
0.7657992565055762,0.9716981132075472,0.07749281823635101
0.7686567164179104,0.9716981132075472,0.08069831877946854
0.7715355805243446,0.9716981132075472,0.08258552849292755
0.7744360902255639,0.9716981132075472,0.08485961705446243
0.7773584905660378,0.9716981132075472,0.0948033556342125
0.7803030303030303,0.9716981132075472,0.09740699827671051
0.7832699619771863,0.9716981132075472,0.10802970826625824
0.7862595419847328,0.9716981132075472,0.10999427735805511
0.789272030651341,0.9716981132075472,0.11555283516645432
0.7923076923076923,0.9716981132075472,0.1174301952123642
0.7953667953667953,0.9716981132075472,0.11890703439712524
0.7984496124031008,0.9716981132075472,0.11947640031576157
0.8015564202334631,0.9716981132075472,0.1221279576420784
0.8046875,0.9716981132075472,0.12259068340063095
0.807843137254902,0.9716981132075472,0.12456648051738739
0.8110236220472441,0.9716981132075472,0.1272084265947342
0.8142292490118577,0.9716981132075472,0.13152486085891724
0.8174603174603174,0.9716981132075472,0.1379268616437912
0.8207171314741036,0.9716981132075472,0.14789386093616486
0.824,0.9716981132075472,0.1511419117450714
0.8273092369477911,0.9716981132075472,0.15165072679519653
0.8306451612903226,0.9716981132075472,0.15234652161598206
0.8340080971659919,0.9716981132075472,0.15324510633945465
0.8373983739837398,0.9716981132075472,0.1649138331413269
0.8367346938775511,0.9669811320754716,0.1752517968416214
0.8401639344262295,0.9669811320754716,0.17734894156455994
0.8395061728395061,0.9622641509433962,0.17938441038131714
0.8429752066115702,0.9622641509433962,0.18162095546722412
0.8423236514522822,0.9575471698113207,0.19553230702877045
0.8458333333333333,0.9575471698113207,0.19640867412090302
0.8451882845188284,0.9528301886792453,0.21156491339206696
0.8487394957983193,0.9528301886792453,0.21923834085464478
0.8523206751054853,0.9528301886792453,0.224671870470047
0.8559322033898306,0.9528301886792453,0.2403634637594223
0.8595744680851064,0.9528301886792453,0.2430003136396408
0.8632478632478633,0.9528301886792453,0.2528620958328247
0.8669527896995708,0.9528301886792453,0.25580739974975586
0.8706896551724138,0.9528301886792453,0.2657373249530792
0.8744588744588745,0.9528301886792453,0.27282440662384033
0.8739130434782608,0.9481132075471698,0.30664560198783875
0.8733624454148472,0.9433962264150944,0.31703320145606995
0.8771929824561403,0.9433962264150944,0.3200624883174896
0.8810572687224669,0.9433962264150944,0.3398779332637787
0.8805309734513275,0.9386792452830188,0.3598209619522095
0.8844444444444445,0.9386792452830188,0.3691047430038452
0.8883928571428571,0.9386792452830188,0.38165196776390076
0.8923766816143498,0.9386792452830188,0.3869360387325287
0.8963963963963963,0.9386792452830188,0.4113577604293823
0.9004524886877828,0.9386792452830188,0.41789838671684265
0.9045454545454545,0.9386792452830188,0.4202510714530945
0.908675799086758,0.9386792452830188,0.4242343306541443
0.908256880733945,0.9339622641509434,0.4343741834163666
0.9124423963133641,0.9339622641509434,0.4366579055786133
0.9166666666666666,0.9339622641509434,0.4697803258895874
0.9209302325581395,0.9339622641509434,0.4932897984981537
0.9205607476635514,0.9292452830188679,0.49800243973731995
0.92018779342723,0.9245283018867925,0.5133925080299377
0.9245283018867925,0.9245283018867925,0.515703558921814
0.9289099526066351,0.9245283018867925,0.5505810379981995
0.9333333333333333,0.9245283018867925,0.5700036287307739
0.937799043062201,0.9245283018867925,0.6181871294975281
0.9423076923076923,0.9245283018867925,0.6222532987594604
0.9420289855072463,0.9198113207547169,0.6393745541572571
0.9466019417475728,0.9198113207547169,0.6564090847969055
0.9463414634146341,0.9150943396226415,0.6571440100669861
0.946078431372549,0.910377358490566,0.6598633527755737
0.9507389162561576,0.910377358490566,0.7113653421401978
0.9504950495049505,0.9056603773584906,0.727118968963623
0.9502487562189055,0.9009433962264151,0.7453149557113647
0.95,0.8962264150943396,0.7549995183944702
0.949748743718593,0.8915094339622641,0.7559112310409546
0.949238578680203,0.8820754716981132,0.7604948878288269
0.9540816326530612,0.8820754716981132,0.7624215483665466
0.958974358974359,0.8820754716981132,0.7960225343704224
0.9587628865979382,0.8773584905660378,0.7987403869628906
0.9585492227979274,0.8726415094339622,0.8196606636047363
0.9635416666666666,0.8726415094339622,0.8207990527153015
0.9685863874345549,0.8726415094339622,0.8240414261817932
0.968421052631579,0.8679245283018868,0.8310192823410034
0.9735449735449735,0.8679245283018868,0.856555700302124
0.973404255319149,0.8632075471698113,0.8573155403137207
0.9732620320855615,0.8584905660377359,0.8620253801345825
0.9731182795698925,0.8537735849056604,0.8687671422958374
0.972972972972973,0.8490566037735849,0.8778488039970398
0.9782608695652174,0.8490566037735849,0.8803209066390991
0.9781420765027322,0.8443396226415094,0.8955574631690979
0.978021978021978,0.839622641509434,0.8997090458869934
0.9779005524861878,0.8349056603773585,0.9051290154457092
0.9777777777777777,0.8301886792452831,0.925849437713623
0.9776536312849162,0.8254716981132075,0.9279291033744812
0.9775280898876404,0.8207547169811321,0.927951991558075
0.9774011299435028,0.8160377358490566,0.9279645085334778
0.9772727272727273,0.8113207547169812,0.9287511706352234
0.9828571428571429,0.8113207547169812,0.9298760294914246
0.9827586206896551,0.8066037735849056,0.9401365518569946
0.9826589595375722,0.8018867924528302,0.9433520436286926
0.9825581395348837,0.7971698113207547,0.9442432522773743
0.9824561403508771,0.7924528301886793,0.945513904094696
0.9823529411764705,0.7877358490566038,0.9461990594863892
0.9881656804733728,0.7877358490566038,0.9480676651000977
0.9940476190476191,0.7877358490566038,0.949002206325531
0.9940119760479041,0.7830188679245284,0.9492775201797485
0.9939759036144579,0.7783018867924528,0.9493401646614075
0.9939393939393939,0.7735849056603774,0.9509846568107605
0.9939024390243902,0.7688679245283019,0.9530025720596313
1.0,0.7688679245283019,0.9569416642189026
1.0,0.7641509433962265,0.958640992641449
1.0,0.7594339622641509,0.9618087410926819
1.0,0.7547169811320755,0.9629172682762146
1.0,0.75,0.9656838774681091
1.0,0.7452830188679245,0.9667983055114746
1.0,0.7405660377358491,0.9668641090393066
1.0,0.7358490566037735,0.969103217124939
1.0,0.7311320754716981,0.9703826904296875
1.0,0.7264150943396226,0.9705640077590942
1.0,0.7216981132075472,0.9713242650032043
1.0,0.7169811320754716,0.9725478887557983
1.0,0.7122641509433962,0.9732677936553955
1.0,0.7075471698113207,0.9756649136543274
1.0,0.7028301886792453,0.9760885238647461
1.0,0.6981132075471698,0.9775583148002625
1.0,0.6933962264150944,0.9786804914474487
1.0,0.6886792452830188,0.9788691401481628
1.0,0.6839622641509434,0.9815109372138977
1.0,0.6792452830188679,0.9816139936447144
1.0,0.6698113207547169,0.9826948046684265
1.0,0.6650943396226415,0.9828342199325562
1.0,0.6556603773584906,0.983167827129364
1.0,0.6509433962264151,0.98438960313797
1.0,0.6462264150943396,0.984677791595459
1.0,0.6415094339622641,0.9849733114242554
1.0,0.6367924528301887,0.9855910539627075
1.0,0.6320754716981132,0.986040472984314
1.0,0.6273584905660378,0.9865857362747192
1.0,0.6226415094339622,0.9869035482406616
1.0,0.6179245283018868,0.9874762892723083
1.0,0.6132075471698113,0.9876757860183716
1.0,0.6084905660377359,0.9878116250038147
1.0,0.6037735849056604,0.98842453956604
1.0,0.5990566037735849,0.9887704849243164
1.0,0.5943396226415094,0.9891785383224487
1.0,0.589622641509434,0.9892494678497314
1.0,0.5849056603773585,0.9893022179603577
1.0,0.5801886792452831,0.9894479513168335
1.0,0.5613207547169812,0.9895812273025513
1.0,0.5566037735849056,0.9897324442863464
1.0,0.5377358490566038,0.9899994730949402
1.0,0.5330188679245284,0.9903544187545776
1.0,0.5235849056603774,0.9903567433357239
1.0,0.5141509433962265,0.9903767704963684
1.0,0.49528301886792453,0.9905503988265991
1.0,0.49056603773584906,0.9906458854675293
1.0,0.4858490566037736,0.9909308552742004
1.0,0.4811320754716981,0.9910065531730652
1.0,0.47641509433962265,0.9917294383049011
1.0,0.4716981132075472,0.9918125867843628
1.0,0.45754716981132076,0.9918994903564453
1.0,0.44339622641509435,0.9923964142799377
1.0,0.4339622641509434,0.9925222992897034
1.0,0.4009433962264151,0.9926803112030029
1.0,0.39622641509433965,0.9927127957344055
1.0,0.3867924528301887,0.99286288022995
1.0,0.38207547169811323,0.9929505586624146
1.0,0.37735849056603776,0.9930068254470825
1.0,0.2971698113207547,0.993107795715332
1.0,0.29245283018867924,0.9932407140731812
1.0,0.22641509433962265,0.9933532476425171
1.0,0.14622641509433962,0.9933775067329407
1.0,0.07075471698113207,0.9933898448944092
1.0,0.0660377358490566,0.994023859500885
1.0,0.0,1.0
